id,Exited
16556,0.120364435
16557,0.10916195
16558,0.08942506
16559,0.529507
16560,0.021653384
16561,0.010265527
16562,0.9271068
16563,0.23759986
16564,0.043293774
16565,0.19123115
16566,0.270298
16567,0.026185501
16568,0.17238295
16569,0.3013971
16570,0.3115082
16571,0.022784717
16572,0.8669393
16573,0.29951304
16574,0.35716578
16575,0.908857
16576,0.022130081
16577,0.008850854
16578,0.022246892
16579,0.118451096
16580,0.053973768
16581,0.02038028
16582,0.08751189
16583,0.06737678
16584,0.06782989
16585,0.6984096
16586,0.019624297
16587,0.0092428215
16588,0.038958646
16589,0.02158029
16590,0.18616344
16591,0.047248572
16592,0.05334364
16593,0.019872164
16594,0.18619317
16595,0.19858433
16596,0.30108073
16597,0.016781744
16598,0.15596859
16599,0.0432038
16600,0.009269763
16601,0.60137475
16602,0.31987667
16603,0.011529604
16604,0.7176591
16605,0.7709909
16606,0.03378042
16607,0.019703824
16608,0.39357984
16609,0.018341662
16610,0.017794723
16611,0.5467632
16612,0.015146583
16613,0.017291784
16614,0.01908065
16615,0.5354446
16616,0.054873224
16617,0.7419646
16618,0.15784578
16619,0.23278572
16620,0.03744839
16621,0.011170721
16622,0.60715216
16623,0.029189367
16624,0.7404608
16625,0.022010645
16626,0.0369938
16627,0.017171234
16628,0.009559646
16629,0.094003305
16630,0.90634716
16631,0.86216295
16632,0.20200758
16633,0.35205147
16634,0.85789067
16635,0.063235
16636,0.010476366
16637,0.02188289
16638,0.07261447
16639,0.020737486
16640,0.009501759
16641,0.019795215
16642,0.06420071
16643,0.19955464
16644,0.01840918
16645,0.3421554
16646,0.019703824
16647,0.108318225
16648,0.00870854
16649,0.4886811
16650,0.17176226
16651,0.6837266
16652,0.36398488
16653,0.1448534
16654,0.33681715
16655,0.010466814
16656,0.54181993
16657,0.26743382
16658,0.020636698
16659,0.009629384
16660,0.13502423
16661,0.68031013
16662,0.17681819
16663,0.018019421
16664,0.110661335
16665,0.02190623
16666,0.02628842
16667,0.015229538
16668,0.015491642
16669,0.009333167
16670,0.73644847
16671,0.9024083
16672,0.009966889
16673,0.39133793
16674,0.017121313
16675,0.119480036
16676,0.020498212
16677,0.008875649
16678,0.90434957
16679,0.01818933
16680,0.009263184
16681,0.025179038
16682,0.02503101
16683,0.19940712
16684,0.12291979
16685,0.013333209
16686,0.05549133
16687,0.7663454
16688,0.021006688
16689,0.31997117
16690,0.12026995
16691,0.017765546
16692,0.74857116
16693,0.18544307
16694,0.03525421
16695,0.050033838
16696,0.010294631
16697,0.07047414
16698,0.014835592
16699,0.014741689
16700,0.009263184
16701,0.015625402
16702,0.937184
16703,0.07576544
16704,0.010725046
16705,0.0092270635
16706,0.024402853
16707,0.15186425
16708,0.19110139
16709,0.074959196
16710,0.011425642
16711,0.018814813
16712,0.09893799
16713,0.020092418
16714,0.017835585
16715,0.02102294
16716,0.11752719
16717,0.7920385
16718,0.4155697
16719,0.10169188
16720,0.058108706
16721,0.064693354
16722,0.023007335
16723,0.17179257
16724,0.013790734
16725,0.017097617
16726,0.015627138
16727,0.14807536
16728,0.018634025
16729,0.019812388
16730,0.018017443
16731,0.025434641
16732,0.013137393
16733,0.019998914
16734,0.020202735
16735,0.017940724
16736,0.9617302
16737,0.9514538
16738,0.008939058
16739,0.95817864
16740,0.45913014
16741,0.07505722
16742,0.49216715
16743,0.08172323
16744,0.024317278
16745,0.012896877
16746,0.01839743
16747,0.49918783
16748,0.44063637
16749,0.18034223
16750,0.394621
16751,0.021944562
16752,0.9143407
16753,0.05337435
16754,0.6750594
16755,0.29697454
16756,0.57452524
16757,0.008963853
16758,0.14677966
16759,0.015170485
16760,0.24584801
16761,0.60424
16762,0.22528692
16763,0.683567
16764,0.018319005
16765,0.26210955
16766,0.009493459
16767,0.009534851
16768,0.34535146
16769,0.19122562
16770,0.014086049
16771,0.02100553
16772,0.9076221
16773,0.70421576
16774,0.8837688
16775,0.94228953
16776,0.01523225
16777,0.17170575
16778,0.6802337
16779,0.7895038
16780,0.18078777
16781,0.030076785
16782,0.02351662
16783,0.009254005
16784,0.03164046
16785,0.79626554
16786,0.019505817
16787,0.91191113
16788,0.9118039
16789,0.88336873
16790,0.2795335
16791,0.061777413
16792,0.009129826
16793,0.065048955
16794,0.122465566
16795,0.09879382
16796,0.0090724155
16797,0.07421231
16798,0.025607023
16799,0.36955935
16800,0.89232504
16801,0.07254201
16802,0.04480894
16803,0.023251778
16804,0.123118825
16805,0.14850765
16806,0.026112717
16807,0.018784303
16808,0.060117103
16809,0.8841555
16810,0.04109759
16811,0.084739484
16812,0.20476513
16813,0.017705323
16814,0.023817977
16815,0.18866207
16816,0.85689455
16817,0.24001367
16818,0.056419097
16819,0.015906103
16820,0.013970766
16821,0.09927656
16822,0.025137475
16823,0.00980548
16824,0.8887837
16825,0.018363515
16826,0.6853853
16827,0.33950758
16828,0.047479317
16829,0.94773996
16830,0.5696722
16831,0.20378427
16832,0.08386333
16833,0.2069264
16834,0.01443417
16835,0.23192935
16836,0.18835683
16837,0.043267205
16838,0.29771316
16839,0.015954003
16840,0.5104122
16841,0.8929717
16842,0.01848563
16843,0.19439761
16844,0.3973559
16845,0.11181614
16846,0.8784765
16847,0.141384
16848,0.027489442
16849,0.94920653
16850,0.15579075
16851,0.10777784
16852,0.009063378
16853,0.019025603
16854,0.05092897
16855,0.015566349
16856,0.9649029
16857,0.84102875
16858,0.053496823
16859,0.11689792
16860,0.15391515
16861,0.017792316
16862,0.34038648
16863,0.34465203
16864,0.7788814
16865,0.15687257
16866,0.019290261
16867,0.35058025
16868,0.017450577
16869,0.11071135
16870,0.017790364
16871,0.014953285
16872,0.046729483
16873,0.41743377
16874,0.2997578
16875,0.037657805
16876,0.019066695
16877,0.011146674
16878,0.016064249
16879,0.036464475
16880,0.3027884
16881,0.018791191
16882,0.7867794
16883,0.057106547
16884,0.12837106
16885,0.04106553
16886,0.7116349
16887,0.015292708
16888,0.49188283
16889,0.011926418
16890,0.009338446
16891,0.122260086
16892,0.05492934
16893,0.06582
16894,0.022107434
16895,0.02129033
16896,0.3905591
16897,0.021555342
16898,0.018272491
16899,0.96521944
16900,0.69163555
16901,0.02018199
16902,0.376504
16903,0.5104225
16904,0.07505722
16905,0.021006688
16906,0.7063371
16907,0.021841353
16908,0.011593433
16909,0.026162501
16910,0.67475814
16911,0.02363262
16912,0.019797018
16913,0.23174958
16914,0.010227844
16915,0.47901335
16916,0.043758497
16917,0.15298519
16918,0.39905283
16919,0.026427282
16920,0.1941665
16921,0.10371474
16922,0.018141763
16923,0.671688
16924,0.02146947
16925,0.010084448
16926,0.18647866
16927,0.009253267
16928,0.3021357
16929,0.8960689
16930,0.016771872
16931,0.10148163
16932,0.009244967
16933,0.0718338
16934,0.7576318
16935,0.02032707
16936,0.025725441
16937,0.018321166
16938,0.1711854
16939,0.020213146
16940,0.026765086
16941,0.060997453
16942,0.01767637
16943,0.32364252
16944,0.009996552
16945,0.13886443
16946,0.39142525
16947,0.05659241
16948,0.019365864
16949,0.5624695
16950,0.3544207
16951,0.08945772
16952,0.19623832
16953,0.022579875
16954,0.014953285
16955,0.061605666
16956,0.044962093
16957,0.15864573
16958,0.7027769
16959,0.018220225
16960,0.022609862
16961,0.055433508
16962,0.7933119
16963,0.45189184
16964,0.01841258
16965,0.15107189
16966,0.023175646
16967,0.22416788
16968,0.90450615
16969,0.019458909
16970,0.103336215
16971,0.5342371
16972,0.18091075
16973,0.019940054
16974,0.054133344
16975,0.00971728
16976,0.46147877
16977,0.30897054
16978,0.00971728
16979,0.5580612
16980,0.020654527
16981,0.41855553
16982,0.90695393
16983,0.016771872
16984,0.06299549
16985,0.45345822
16986,0.15984794
16987,0.07287206
16988,0.03506366
16989,0.019309342
16990,0.01842262
16991,0.117981
16992,0.017420277
16993,0.8913719
16994,0.17652114
16995,0.3985009
16996,0.057192896
16997,0.01753427
16998,0.41414633
16999,0.044182282
17000,0.36156315
17001,0.21979822
17002,0.18318726
17003,0.20616832
17004,0.89008474
17005,0.011425642
17006,0.040231973
17007,0.12195166
17008,0.29628745
17009,0.7910001
17010,0.5496598
17011,0.017475884
17012,0.01805772
17013,0.13624325
17014,0.008975178
17015,0.18764557
17016,0.009063236
17017,0.018960686
17018,0.17433831
17019,0.1921519
17020,0.020624353
17021,0.13397332
17022,0.009186972
17023,0.027546924
17024,0.81053555
17025,0.10120917
17026,0.44405836
17027,0.33027697
17028,0.045848034
17029,0.10940054
17030,0.019173387
17031,0.01963871
17032,0.015449449
17033,0.024326747
17034,0.021225797
17035,0.41158104
17036,0.29954606
17037,0.2121387
17038,0.038000703
17039,0.115610026
17040,0.12548006
17041,0.17997693
17042,0.023784231
17043,0.012583934
17044,0.17163095
17045,0.94452167
17046,0.023789529
17047,0.7187081
17048,0.02189766
17049,0.3008672
17050,0.04741648
17051,0.3292886
17052,0.81694067
17053,0.36420953
17054,0.019954026
17055,0.016981596
17056,0.10038823
17057,0.084129006
17058,0.05959022
17059,0.02401949
17060,0.010373205
17061,0.4745253
17062,0.09945538
17063,0.017925235
17064,0.039280046
17065,0.84804124
17066,0.09525401
17067,0.11485406
17068,0.020479636
17069,0.071031876
17070,0.010589361
17071,0.01049925
17072,0.015921239
17073,0.39840224
17074,0.06718704
17075,0.017959194
17076,0.58140934
17077,0.008850854
17078,0.28128162
17079,0.018077048
17080,0.15658529
17081,0.72385705
17082,0.39036506
17083,0.012756798
17084,0.015313752
17085,0.8698339
17086,0.020895684
17087,0.15987362
17088,0.12054105
17089,0.20271398
17090,0.010004533
17091,0.047820434
17092,0.20682524
17093,0.071739145
17094,0.009218026
17095,0.04542528
17096,0.045809217
17097,0.17956129
17098,0.18270369
17099,0.16934696
17100,0.07428713
17101,0.13736223
17102,0.29049587
17103,0.37178978
17104,0.062911436
17105,0.15555397
17106,0.026440773
17107,0.030231856
17108,0.18897629
17109,0.0133174695
17110,0.2003137
17111,0.018863963
17112,0.44261196
17113,0.00990718
17114,0.021354744
17115,0.748848
17116,0.021456903
17117,0.021285653
17118,0.84080297
17119,0.9443161
17120,0.022304524
17121,0.009948876
17122,0.041913897
17123,0.01002318
17124,0.0715724
17125,0.1843568
17126,0.01020636
17127,0.020183332
17128,0.17834146
17129,0.27220115
17130,0.66909546
17131,0.18771727
17132,0.021106195
17133,0.026083406
17134,0.026711177
17135,0.10073355
17136,0.009697404
17137,0.08639192
17138,0.02146947
17139,0.017642336
17140,0.23794813
17141,0.2550715
17142,0.021734806
17143,0.39454347
17144,0.15348801
17145,0.12485964
17146,0.02568759
17147,0.074072845
17148,0.085214846
17149,0.38014007
17150,0.9568742
17151,0.009543885
17152,0.018112203
17153,0.009823378
17154,0.02831329
17155,0.009059623
17156,0.017740456
17157,0.009609118
17158,0.15493232
17159,0.7494365
17160,0.17322925
17161,0.015144959
17162,0.02171467
17163,0.87404436
17164,0.03865339
17165,0.017660238
17166,0.6967318
17167,0.11561487
17168,0.12825108
17169,0.25891656
17170,0.015816562
17171,0.04447527
17172,0.72812
17173,0.9572172
17174,0.015906103
17175,0.19059457
17176,0.019910878
17177,0.009233784
17178,0.15359586
17179,0.01555717
17180,0.01782933
17181,0.02192499
17182,0.29741248
17183,0.05877562
17184,0.35905617
17185,0.010474838
17186,0.200508
17187,0.1004402
17188,0.9462703
17189,0.17399481
17190,0.3902519
17191,0.07191349
17192,0.3927421
17193,0.029119387
17194,0.032995373
17195,0.34162167
17196,0.056421515
17197,0.061958518
17198,0.06073314
17199,0.6827175
17200,0.11356051
17201,0.052383255
17202,0.09388481
17203,0.011449061
17204,0.02050537
17205,0.34105134
17206,0.29239932
17207,0.07041454
17208,0.03577508
17209,0.0092428215
17210,0.020895684
17211,0.018601073
17212,0.023691265
17213,0.00870854
17214,0.018851424
17215,0.015765026
17216,0.018601673
17217,0.11940065
17218,0.0217691
17219,0.09079185
17220,0.3506091
17221,0.00997645
17222,0.07731966
17223,0.065834165
17224,0.073405124
17225,0.018071616
17226,0.019038651
17227,0.65128845
17228,0.2175595
17229,0.1739018
17230,0.53612673
17231,0.7438596
17232,0.009129826
17233,0.17512694
17234,0.02087255
17235,0.9143886
17236,0.18005556
17237,0.88778573
17238,0.5151656
17239,0.3421482
17240,0.083080016
17241,0.021275276
17242,0.079881735
17243,0.17623104
17244,0.019672144
17245,0.018981267
17246,0.02140739
17247,0.7507955
17248,0.030369414
17249,0.02102294
17250,0.12269536
17251,0.29345372
17252,0.13991387
17253,0.4696068
17254,0.016818652
17255,0.51712954
17256,0.9211233
17257,0.15397418
17258,0.9007829
17259,0.047370467
17260,0.012468653
17261,0.011162436
17262,0.093936935
17263,0.046542175
17264,0.18583366
17265,0.10164322
17266,0.8969576
17267,0.05465134
17268,0.048425645
17269,0.119480655
17270,0.018047394
17271,0.009590611
17272,0.009980487
17273,0.89532393
17274,0.0455944
17275,0.1834103
17276,0.5416587
17277,0.19140665
17278,0.018051395
17279,0.1649994
17280,0.26083133
17281,0.046349265
17282,0.04767562
17283,0.49277547
17284,0.017568095
17285,0.65611917
17286,0.073630214
17287,0.012455545
17288,0.17782657
17289,0.78506213
17290,0.40044093
17291,0.020054048
17292,0.19101
17293,0.27881387
17294,0.3740389
17295,0.018814813
17296,0.08152247
17297,0.1542578
17298,0.017293286
17299,0.06310784
17300,0.51202863
17301,0.013978589
17302,0.53811747
17303,0.01814138
17304,0.018017443
17305,0.06736059
17306,0.75430536
17307,0.008947358
17308,0.016702631
17309,0.5696738
17310,0.009996552
17311,0.05722732
17312,0.015111025
17313,0.01767532
17314,0.010872018
17315,0.05626707
17316,0.38446587
17317,0.09937478
17318,0.3340514
17319,0.017819842
17320,0.017704496
17321,0.020035923
17322,0.071511656
17323,0.101202354
17324,0.018530572
17325,0.78093344
17326,0.043008715
17327,0.69431716
17328,0.70070237
17329,0.29682368
17330,0.015071154
17331,0.9108681
17332,0.10111382
17333,0.014689393
17334,0.5098041
17335,0.20478107
17336,0.12392195
17337,0.01834246
17338,0.040664047
17339,0.10135112
17340,0.1024445
17341,0.16022685
17342,0.11679038
17343,0.019554537
17344,0.89648706
17345,0.024158258
17346,0.12386248
17347,0.010405956
17348,0.008939058
17349,0.17165704
17350,0.54869986
17351,0.04580861
17352,0.8871061
17353,0.0104638375
17354,0.8128638
17355,0.045895502
17356,0.44240445
17357,0.5389171
17358,0.01885179
17359,0.097142965
17360,0.08211004
17361,0.020594167
17362,0.18554507
17363,0.06430288
17364,0.021665597
17365,0.009264916
17366,0.009264916
17367,0.074959196
17368,0.15061985
17369,0.21149904
17370,0.12797105
17371,0.045460597
17372,0.6891172
17373,0.53355676
17374,0.19932285
17375,0.5283639
17376,0.05274997
17377,0.08467856
17378,0.1545333
17379,0.12943736
17380,0.017480427
17381,0.901731
17382,0.03776913
17383,0.19746651
17384,0.32048216
17385,0.105059005
17386,0.32305586
17387,0.2123319
17388,0.028432898
17389,0.04371622
17390,0.53158164
17391,0.024347913
17392,0.07893177
17393,0.53491664
17394,0.01786892
17395,0.17490962
17396,0.026640948
17397,0.8800423
17398,0.015949741
17399,0.29861158
17400,0.16474098
17401,0.097114936
17402,0.51481134
17403,0.20972988
17404,0.51085305
17405,0.020083224
17406,0.018426502
17407,0.015763916
17408,0.029172823
17409,0.06632255
17410,0.37714013
17411,0.25173098
17412,0.015665311
17413,0.1674639
17414,0.73895586
17415,0.19907287
17416,0.016510192
17417,0.020059068
17418,0.018729355
17419,0.09667611
17420,0.90163255
17421,0.027455632
17422,0.05083338
17423,0.01954557
17424,0.106498495
17425,0.36273804
17426,0.0124711115
17427,0.17756
17428,0.009502482
17429,0.111176565
17430,0.01751542
17431,0.008984216
17432,0.056757372
17433,0.178764
17434,0.009344079
17435,0.0641357
17436,0.014760029
17437,0.009789718
17438,0.706389
17439,0.3252744
17440,0.57035536
17441,0.26039675
17442,0.08938037
17443,0.9080809
17444,0.017907975
17445,0.16615053
17446,0.02364992
17447,0.010736752
17448,0.020428818
17449,0.18628933
17450,0.01679352
17451,0.021691382
17452,0.2616251
17453,0.01715439
17454,0.021747451
17455,0.23008022
17456,0.02213416
17457,0.62875813
17458,0.016973281
17459,0.02114352
17460,0.027306313
17461,0.8898655
17462,0.93286526
17463,0.010309879
17464,0.010068687
17465,0.4662166
17466,0.10894199
17467,0.020508042
17468,0.02097808
17469,0.017800154
17470,0.01860183
17471,0.101202354
17472,0.92370456
17473,0.00962035
17474,0.18949859
17475,0.18035437
17476,0.020574795
17477,0.025060814
17478,0.024441583
17479,0.18299924
17480,0.025470052
17481,0.03209362
17482,0.01381553
17483,0.024079954
17484,0.19157787
17485,0.0560871
17486,0.13375808
17487,0.2982957
17488,0.35855988
17489,0.95562387
17490,0.022039894
17491,0.008732989
17492,0.023982331
17493,0.18981515
17494,0.01746421
17495,0.008859891
17496,0.03509745
17497,0.012747761
17498,0.25287595
17499,0.019338518
17500,0.19697778
17501,0.09624235
17502,0.16104229
17503,0.009908352
17504,0.29650253
17505,0.06768039
17506,0.5536403
17507,0.02282675
17508,0.07394853
17509,0.1717353
17510,0.06328439
17511,0.7141258
17512,0.012112228
17513,0.11223446
17514,0.021710029
17515,0.30012858
17516,0.020783138
17517,0.1676773
17518,0.06694758
17519,0.11175345
17520,0.90084136
17521,0.7336116
17522,0.34741652
17523,0.43071163
17524,0.01577437
17525,0.4007478
17526,0.015297137
17527,0.019716978
17528,0.3013971
17529,0.047403347
17530,0.12618642
17531,0.02082963
17532,0.5723753
17533,0.18416739
17534,0.01877797
17535,0.93307793
17536,0.17376319
17537,0.3199184
17538,0.053630102
17539,0.39043579
17540,0.025463818
17541,0.021922613
17542,0.072050445
17543,0.7843779
17544,0.011250636
17545,0.07859333
17546,0.010817228
17547,0.019523162
17548,0.75950724
17549,0.12586609
17550,0.021922912
17551,0.8629776
17552,0.06482962
17553,0.08223212
17554,0.054650594
17555,0.26346833
17556,0.10741589
17557,0.27970457
17558,0.014953285
17559,0.009907518
17560,0.02634663
17561,0.02451751
17562,0.026119018
17563,0.016533379
17564,0.3733884
17565,0.009533491
17566,0.09386914
17567,0.119784005
17568,0.018988013
17569,0.099314414
17570,0.89013195
17571,0.35828722
17572,0.11846323
17573,0.127481
17574,0.061550353
17575,0.12576373
17576,0.021481037
17577,0.24972473
17578,0.15618703
17579,0.020061133
17580,0.021181619
17581,0.023804883
17582,0.008850854
17583,0.100672886
17584,0.16226748
17585,0.010361189
17586,0.27309465
17587,0.9067977
17588,0.049091585
17589,0.94422144
17590,0.039213188
17591,0.07356548
17592,0.20603737
17593,0.021890279
17594,0.022754775
17595,0.008708194
17596,0.539098
17597,0.036112346
17598,0.18734173
17599,0.38029084
17600,0.22307508
17601,0.07418664
17602,0.07665366
17603,0.74375117
17604,0.2987695
17605,0.04003708
17606,0.02240644
17607,0.08960019
17608,0.23387101
17609,0.22518235
17610,0.009615552
17611,0.02092486
17612,0.014953285
17613,0.08821346
17614,0.2941971
17615,0.0174276
17616,0.14671703
17617,0.023613244
17618,0.18912134
17619,0.05763035
17620,0.19043557
17621,0.018821334
17622,0.018374825
17623,0.6441571
17624,0.018015224
17625,0.20749816
17626,0.020564664
17627,0.03801337
17628,0.3210742
17629,0.172767
17630,0.015625402
17631,0.026076103
17632,0.39916468
17633,0.019369738
17634,0.0244037
17635,0.72045636
17636,0.79995465
17637,0.018017443
17638,0.0104853995
17639,0.009263184
17640,0.10312407
17641,0.09298841
17642,0.014492001
17643,0.891329
17644,0.04977072
17645,0.14977814
17646,0.122050695
17647,0.02109712
17648,0.21184719
17649,0.05283715
17650,0.024253482
17651,0.023081433
17652,0.9633261
17653,0.08467095
17654,0.013720535
17655,0.16114582
17656,0.017861037
17657,0.13791187
17658,0.14956045
17659,0.19156079
17660,0.95658815
17661,0.023460766
17662,0.018915744
17663,0.18138371
17664,0.023416469
17665,0.5624695
17666,0.020368392
17667,0.056110527
17668,0.5428335
17669,0.15024532
17670,0.17469688
17671,0.011529604
17672,0.32447
17673,0.35783702
17674,0.116870835
17675,0.020627664
17676,0.01786892
17677,0.23734441
17678,0.027057726
17679,0.06449622
17680,0.9190104
17681,0.020552423
17682,0.3610965
17683,0.30001676
17684,0.015132919
17685,0.17229855
17686,0.018925631
17687,0.10785137
17688,0.22470787
17689,0.60299355
17690,0.016036473
17691,0.052675366
17692,0.18281344
17693,0.21059538
17694,0.17155118
17695,0.08656761
17696,0.28454834
17697,0.15166754
17698,0.09076729
17699,0.009647058
17700,0.72916555
17701,0.046123654
17702,0.021379309
17703,0.025966603
17704,0.35799557
17705,0.05441991
17706,0.9528486
17707,0.024832442
17708,0.14377247
17709,0.12063766
17710,0.037738472
17711,0.009534851
17712,0.016562987
17713,0.100153945
17714,0.15932687
17715,0.07074385
17716,0.9263217
17717,0.08710088
17718,0.2483897
17719,0.015337259
17720,0.015842602
17721,0.10554378
17722,0.15956889
17723,0.020455522
17724,0.53751427
17725,0.26514924
17726,0.09574546
17727,0.022900876
17728,0.18557572
17729,0.017911548
17730,0.5051927
17731,0.41400838
17732,0.22454461
17733,0.09541457
17734,0.022153232
17735,0.09940058
17736,0.01768866
17737,0.00970855
17738,0.07147033
17739,0.5716224
17740,0.42322588
17741,0.28440726
17742,0.008911535
17743,0.19496441
17744,0.057040486
17745,0.01768777
17746,0.02129033
17747,0.009830672
17748,0.8781305
17749,0.013512664
17750,0.01580463
17751,0.019678164
17752,0.11607354
17753,0.014443878
17754,0.01853947
17755,0.63557917
17756,0.07328038
17757,0.009543885
17758,0.89303863
17759,0.19920124
17760,0.071171954
17761,0.11840775
17762,0.092269935
17763,0.01599992
17764,0.0997982
17765,0.015802942
17766,0.031968832
17767,0.87912005
17768,0.0173911
17769,0.08341673
17770,0.5242397
17771,0.35390764
17772,0.021025982
17773,0.016434288
17774,0.037812486
17775,0.18775104
17776,0.062065814
17777,0.16861689
17778,0.058071475
17779,0.3208125
17780,0.20354995
17781,0.8838564
17782,0.04631281
17783,0.40022686
17784,0.96274686
17785,0.0173911
17786,0.020778218
17787,0.55601007
17788,0.6966084
17789,0.11193188
17790,0.9306211
17791,0.8978208
17792,0.10157354
17793,0.040826797
17794,0.32721
17795,0.024243522
17796,0.10807718
17797,0.20539542
17798,0.29913482
17799,0.69527936
17800,0.09827024
17801,0.10564533
17802,0.95834166
17803,0.18673666
17804,0.15664066
17805,0.045615554
17806,0.31236675
17807,0.02387632
17808,0.015844338
17809,0.022227587
17810,0.3819737
17811,0.017682089
17812,0.009342205
17813,0.68428034
17814,0.30746064
17815,0.022381417
17816,0.018743398
17817,0.018165266
17818,0.09244627
17819,0.18402985
17820,0.018487865
17821,0.30948386
17822,0.17726932
17823,0.028870929
17824,0.8539817
17825,0.88654745
17826,0.018886568
17827,0.009502497
17828,0.015937112
17829,0.92836785
17830,0.4365034
17831,0.009352379
17832,0.008875649
17833,0.06507194
17834,0.079294026
17835,0.022614142
17836,0.19769405
17837,0.52741605
17838,0.24626048
17839,0.018104924
17840,0.18525812
17841,0.01751894
17842,0.42865476
17843,0.014733374
17844,0.15918921
17845,0.0179334
17846,0.19671416
17847,0.324343
17848,0.062065814
17849,0.3702148
17850,0.018085716
17851,0.3986857
17852,0.9024458
17853,0.18040548
17854,0.099054076
17855,0.01004494
17856,0.020232912
17857,0.021683993
17858,0.05864321
17859,0.29819584
17860,0.7936232
17861,0.009647846
17862,0.009908352
17863,0.0220146
17864,0.009174764
17865,0.026966464
17866,0.034655683
17867,0.018822247
17868,0.072431155
17869,0.42239922
17870,0.018739374
17871,0.018524576
17872,0.3125338
17873,0.20539623
17874,0.53219503
17875,0.017593889
17876,0.31668726
17877,0.9447044
17878,0.41591936
17879,0.11607354
17880,0.00970855
17881,0.018259319
17882,0.013799772
17883,0.43087986
17884,0.22188316
17885,0.53021437
17886,0.88896644
17887,0.017310012
17888,0.014910452
17889,0.07033392
17890,0.22183792
17891,0.9163425
17892,0.34655327
17893,0.011376137
17894,0.060067877
17895,0.019033048
17896,0.06882942
17897,0.040665805
17898,0.029867431
17899,0.3377476
17900,0.00971728
17901,0.12107253
17902,0.15978019
17903,0.07245782
17904,0.023478424
17905,0.93451345
17906,0.24879742
17907,0.010435173
17908,0.19580258
17909,0.50033575
17910,0.018397797
17911,0.3254599
17912,0.008975178
17913,0.07520261
17914,0.016713252
17915,0.4074657
17916,0.09134972
17917,0.668175
17918,0.014872961
17919,0.17148629
17920,0.018373478
17921,0.023459235
17922,0.30923715
17923,0.3789572
17924,0.91360277
17925,0.009063378
17926,0.5010145
17927,0.019288896
17928,0.36996478
17929,0.091907814
17930,0.90231276
17931,0.86149734
17932,0.29905635
17933,0.9136719
17934,0.024899287
17935,0.02268089
17936,0.11953486
17937,0.3713999
17938,0.43732405
17939,0.539343
17940,0.18217717
17941,0.21492182
17942,0.022626942
17943,0.037125424
17944,0.1837969
17945,0.87320864
17946,0.008796394
17947,0.67992854
17948,0.031998564
17949,0.018106224
17950,0.009907518
17951,0.36735016
17952,0.023743488
17953,0.14926548
17954,0.0097334385
17955,0.009493377
17956,0.8735488
17957,0.29860964
17958,0.2379673
17959,0.46202913
17960,0.09650105
17961,0.018200452
17962,0.42248905
17963,0.020275913
17964,0.066574745
17965,0.11297468
17966,0.01768777
17967,0.75543875
17968,0.050616086
17969,0.01689227
17970,0.009745404
17971,0.016434288
17972,0.3483705
17973,0.17511253
17974,0.090737306
17975,0.5825646
17976,0.015346438
17977,0.22085956
17978,0.017800154
17979,0.09175816
17980,0.008948095
17981,0.42030945
17982,0.00980632
17983,0.015132919
17984,0.015762903
17985,0.41827536
17986,0.14253758
17987,0.053035945
17988,0.16312712
17989,0.018486118
17990,0.018104533
17991,0.016554672
17992,0.055443387
17993,0.06132009
17994,0.025778327
17995,0.018301668
17996,0.024553796
17997,0.55499226
17998,0.19864154
17999,0.022344615
18000,0.94022596
18001,0.11252537
18002,0.5663495
18003,0.8895914
18004,0.21640491
18005,0.1920285
18006,0.015576102
18007,0.17677784
18008,0.3853873
18009,0.5677178
18010,0.12148299
18011,0.008850854
18012,0.88950604
18013,0.020530382
18014,0.19854778
18015,0.30146837
18016,0.026148194
18017,0.015906103
18018,0.018873245
18019,0.544187
18020,0.18096274
18021,0.20539542
18022,0.10263616
18023,0.023155669
18024,0.009528704
18025,0.0174276
18026,0.02557432
18027,0.019995024
18028,0.025842283
18029,0.016434288
18030,0.017988266
18031,0.021949725
18032,0.3472417
18033,0.083388716
18034,0.009264916
18035,0.9022733
18036,0.55350167
18037,0.6749791
18038,0.015865382
18039,0.69333225
18040,0.197533
18041,0.07724231
18042,0.018313283
18043,0.009701518
18044,0.33374226
18045,0.017695604
18046,0.043842062
18047,0.009342205
18048,0.107053265
18049,0.024847383
18050,0.017475884
18051,0.0101086795
18052,0.6875759
18053,0.13335878
18054,0.065880924
18055,0.09249274
18056,0.02628842
18057,0.27180287
18058,0.69306856
18059,0.085537724
18060,0.55378956
18061,0.037082467
18062,0.89371663
18063,0.19458464
18064,0.109340034
18065,0.017847667
18066,0.0443662
18067,0.021382866
18068,0.17194125
18069,0.063033216
18070,0.009532612
18071,0.33555496
18072,0.11949933
18073,0.018555867
18074,0.02001944
18075,0.015576102
18076,0.045667466
18077,0.01782933
18078,0.039440967
18079,0.41581696
18080,0.82078534
18081,0.5724757
18082,0.022008663
18083,0.047430553
18084,0.96359026
18085,0.015138369
18086,0.017943325
18087,0.049146004
18088,0.030897638
18089,0.0092270635
18090,0.029894723
18091,0.18621689
18092,0.014461525
18093,0.06992372
18094,0.14165631
18095,0.16355823
18096,0.018194685
18097,0.021432975
18098,0.021229463
18099,0.009244967
18100,0.01656524
18101,0.13067101
18102,0.015587017
18103,0.01633821
18104,0.81762064
18105,0.8550903
18106,0.075165726
18107,0.02503101
18108,0.48038527
18109,0.017623486
18110,0.01926309
18111,0.098020494
18112,0.017206907
